PROYECTO,Tipo ,N° Departamento,N° Departamento.1,Estado MS,Broker ,Fecha Reserva,Tiempo transcurrido ,Fecha Promesa ,Arriendo,Fecha Inicio C. Arriendo,Fecha Fin C. Arriendo,Valor Arriendo,Estado Arriendo,Orientación,Tipología,M2 Terraza,M2 Dpto,Total M2,Precio,Precio Pie Regalo,Precio de Pie Regalo + 24 Cuotas,Precio de Pie Regalo + 36 Cuotas,Precio de Pie Regalo + 48 Cuotas,Precio de Pie Regalo + 60 Cuotas,Unidad_Unificada,Precio_UF_Unificado,Estado_Unificado,Tipologia_Unificada,M2_Total_Unificado,Proyecto_Unificado,Archivo_Origen,Unnamed: 0,Depto,Tipo,Caract.,Orientacion,"M2
 Útil.","M2
 Terraza",M2 total,Precio Con Bono Pie 15%,Estado,Condicion,Unnamed: 11,Unnamed: 12,Número del producto,Tipo Unidad,Programa,Grupo,Piso Producto,Proyecto,Superficie Vendible,Superficie Comercial,Superficie Interior,Superficie de Terraza,Precio LISTA,OBSERVACIONES
ARMONÍA,BODEGA,25.0,25.0,DISPONIBLE,,,,,,,,,,,,,,,91.54,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,25,91.54,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,26.0,26.0,DISPONIBLE,,,,,,,,,,,,,,,91.5400000000001,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,26,91.5400000000001,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,27.0,27.0,DISPONIBLE,,,,,,,,,,,,,,,91.5400000000001,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,27,91.5400000000001,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,29.0,29.0,DISPONIBLE,,,,,,,,,,,,,,,91.5400000000001,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,29,91.5400000000001,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,31.0,31.0,DISPONIBLE,,,,,,,,,,,,,,,91.5400000000001,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,31,91.5400000000001,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,32.0,32.0,DISPONIBLE,,,,,,,,,,,,,,,91.5400000000001,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,32,91.5400000000001,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,33.0,33.0,DISPONIBLE,,,,,,,,,,,,,,,91.5400000000001,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,33,91.5400000000001,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,34.0,34.0,DISPONIBLE,,,,,,,,,,,,,,,91.5400000000002,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,34,91.5400000000002,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,35.0,35.0,DISPONIBLE,,,,,,,,,,,,,,,91.5400000000002,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,35,91.5400000000002,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,37.0,37.0,DISPONIBLE,,,,,,,,,,,,,,,91.5400000000002,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,37,91.5400000000002,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,38.0,38.0,DISPONIBLE,,,,,,,,,,,,,,,91.5400000000002,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,38,91.5400000000002,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,39.0,39.0,DISPONIBLE,,,,,,,,,,,,,,,91.5400000000002,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,39,91.5400000000002,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,40.0,40.0,DISPONIBLE,,,,,,,,,,,,,,,91.5400000000002,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,40,91.5400000000002,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,41.0,41.0,DISPONIBLE,,,,,,,,,,,,,,,91.5400000000002,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,41,91.5400000000002,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,42.0,42.0,DISPONIBLE,,,,,,,,,,,,,,,91.5400000000002,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,42,91.5400000000002,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,43.0,43.0,DISPONIBLE,,,,,,,,,,,,,,,91.5400000000002,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,43,91.5400000000002,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,44.0,44.0,DISPONIBLE,,,,,,,,,,,,,,,91.5400000000002,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,44,91.5400000000002,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,45.0,45.0,DISPONIBLE,,,,,,,,,,,,,,,91.5400000000002,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,45,91.5400000000002,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,46.0,46.0,DISPONIBLE,,,,,,,,,,,,,,,91.5400000000003,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,46,91.5400000000003,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,49.0,48.0,DISPONIBLE,,,,,,,,,,,,,,,91.5400000000003,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,49,91.5400000000003,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,50.0,49.0,DISPONIBLE,,,,,,,,,,,,,,,91.5400000000003,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,50,91.5400000000003,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,51.0,50.0,DISPONIBLE,,,,,,,,,,,,,,,91.5400000000003,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,51,91.5400000000003,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,57.0,51.0,DISPONIBLE,,,,,,,,,,,,,,,91.5400000000002,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,57,91.5400000000002,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,59.0,57.0,DISPONIBLE,,,,,,,,,,,,,,,91.5400000000002,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,59,91.5400000000002,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,60.0,59.0,DISPONIBLE,,,,,,,,,,,,,,,91.5400000000002,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,60,91.5400000000002,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,62.0,60.0,DISPONIBLE,,,,,,,,,,,,,,,91.5400000000002,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,62,91.5400000000002,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,63.0,62.0,DISPONIBLE,,,,,,,,,,,,,,,91.5400000000002,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,63,91.5400000000002,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,64.0,63.0,DISPONIBLE,,,,,,,,,,,,,,,91.5400000000002,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,64,91.5400000000002,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,65.0,64.0,DISPONIBLE,,,,,,,,,,,,,,,91.5400000000002,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,65,91.5400000000002,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,66.0,65.0,DISPONIBLE,,,,,,,,,,,,,,,91.5400000000002,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,66,91.5400000000002,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,67.0,66.0,DISPONIBLE,,,,,,,,,,,,,,,91.5400000000002,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,67,91.5400000000002,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,80.0,67.0,REVISIÓN,,,,,,,,,,,,,,,91.5400000000002,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,80,91.5400000000002,REVISIÓN,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,83.0,83.0,DISPONIBLE,,,,,,,,,,,,,,,91.5400000000002,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,83,91.5400000000002,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,84.0,84.0,DISPONIBLE,,,,,,,,,,,,,,,91.5400000000002,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,84,91.5400000000002,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,605,3453.0,Reservado,B,39,Parque Mackenna,Stock Parque Mackenna.xlsx,,605,B,1D-1B,ORIENTE,30,9.0,39,3453,Reservado,Obligatorio Bodega,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,608,3206.0,Disponible,C,33.23,Parque Mackenna,Stock Parque Mackenna.xlsx,,608,C,Studio,PONIENTE,2024-07-25 00:00:00,8.16,33.23,3206,Disponible,Obligatorio Bodega,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1313,5160.0,Reservado,A,55,Parque Mackenna,Stock Parque Mackenna.xlsx,,1313,A,2D - 2B,NORORIENTE,45,10.0,55,5160,Reservado,Obligatorio Bodega,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1608,3393.0,Reservado,C,33.23,Parque Mackenna,Stock Parque Mackenna.xlsx,,1608,C,Studio,PONIENTE,2024-07-25 00:00:00,8.16,33.23,3393,Reservado,Obligatorio Bodega,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1802,4810.0,Disponible,A,55,Parque Mackenna,Stock Parque Mackenna.xlsx,,1802,A,2D - 2B,SURPONIENTE,45,10.0,55,4810,Disponible,Obligatorio Bodega,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1814,5295.0,Reservado,A,55,Parque Mackenna,Stock Parque Mackenna.xlsx,,1814,A,2D - 2B,NORPONIENTE,45,10.0,55,5295,Reservado,Obligatorio Bodega,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2207,3549.0,Disponible,C,33.23,Parque Mackenna,Stock Parque Mackenna.xlsx,,2207,C,Studio,PONIENTE,2024-07-25 00:00:00,8.16,33.23,3549,Disponible,Obligatorio Bodega,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2208,3483.0,Reservado,C,33.23,Parque Mackenna,Stock Parque Mackenna.xlsx,,2208,C,Studio,PONIENTE,2024-07-25 00:00:00,8.16,33.23,3483,Reservado,Obligatorio Bodega,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2306,3874.0,Disponible,B,39,Parque Mackenna,Stock Parque Mackenna.xlsx,,2306,B,1D-1B,PONIENTE,30,9.0,39,3874,Disponible,Obligatorio Bodega,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2308,3576.0,Reservado,C,33.23,Parque Mackenna,Stock Parque Mackenna.xlsx,,2308,C,Studio,PONIENTE,2024-07-25 00:00:00,8.16,33.23,3576,Reservado,Obligatorio Bodega,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,, ESTACIONAMIENTOS TORRE 1,0.0,,, BODEGAS TORRE 1 - 2,Parque Mackenna,Stock Parque Mackenna.xlsx,, ESTACIONAMIENTOS TORRE 1,,,,,, BODEGAS TORRE 1 - 2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Numero,0.0,Asociado,Piso,Numero,Parque Mackenna,Stock Parque Mackenna.xlsx,,Numero,Piso,Asociado,Precio Con Bono Pie 15%,Estado,,Numero,Piso,Asociado,Precio Con Bono Pie 15%,Estado,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,E1B06,-1.0,-,-1,B1B15,Parque Mackenna,Stock Parque Mackenna.xlsx,,E1B06,-1,-,453,Reservado,,B1B15,-1,-,64,DISPONIBLE,TORRE 1,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,, ESTACIONAMIENTOS TORRE 5-6,0.0,,,,Parque Mackenna,Stock Parque Mackenna.xlsx,, ESTACIONAMIENTOS TORRE 5-6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Numero,0.0,,Piso,,Parque Mackenna,Stock Parque Mackenna.xlsx,,Numero,Piso,Precio Con Bono Pie 15%,Estado,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,E2E02 - torre 6,0.0,,-2,,Parque Mackenna,Stock Parque Mackenna.xlsx,,E2E02 - torre 6,-2,431,Disponible,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,E2E06 - torre 6,0.0,,-2,,Parque Mackenna,Stock Parque Mackenna.xlsx,,E2E06 - torre 6,-2,431,Disponible,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,E2E07 - torre 6,0.0,,-2,,Parque Mackenna,Stock Parque Mackenna.xlsx,,E2E07 - torre 6,-2,431,Disponible,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,E2E08 - torre 6,0.0,,-2,,Parque Mackenna,Stock Parque Mackenna.xlsx,,E2E08 - torre 6,-2,431,Disponible,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,E2E11 - torre 6,0.0,,-2,,Parque Mackenna,Stock Parque Mackenna.xlsx,,E2E11 - torre 6,-2,431,Disponible,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,E2E12 - torre 6,0.0,,-2,,Parque Mackenna,Stock Parque Mackenna.xlsx,,E2E12 - torre 6,-2,431,Disponible,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,E2E13 - torre 6,0.0,,-2,,Parque Mackenna,Stock Parque Mackenna.xlsx,,E2E13 - torre 6,-2,431,Disponible,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,E2E14 - torre 6,0.0,,-2,,Parque Mackenna,Stock Parque Mackenna.xlsx,,E2E14 - torre 6,-2,431,Disponible,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,E2E16 - torre 6,0.0,,-2,,Parque Mackenna,Stock Parque Mackenna.xlsx,,E2E16 - torre 6,-2,431,Disponible,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,E1E03 - torre 6,0.0,,-1,,Parque Mackenna,Stock Parque Mackenna.xlsx,,E1E03 - torre 6,-1,453,Disponible,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,E1E05 - torre 6,0.0,,-1,,Parque Mackenna,Stock Parque Mackenna.xlsx,,E1E05 - torre 6,-1,453,Disponible,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,E1E06 - torre 6,0.0,,-1,,Parque Mackenna,Stock Parque Mackenna.xlsx,,E1E06 - torre 6,-1,453,Disponible,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,E1E12 - torre 5,0.0,,-1,,Parque Mackenna,Stock Parque Mackenna.xlsx,,E1E12 - torre 5,-1,453,Disponible,B1E24,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,519A,2724.0,Disponible,DEPARTAMENTO,22.72,The Place,Stock The Place.xlsx,,,,,SUR-PONIENTE,,,,,Disponible,,,,519A,DEPARTAMENTO,ESTUDIO,,5.0,EDIFICIO THE PLACE,22.72,25.47,22.72,2.75,2724.0,
,,,,,,,,,,,,,,,,,,,,,,,,,520A,2754.0,Disponible,DEPARTAMENTO,23.52,The Place,Stock The Place.xlsx,,,,,NOR-PONIENTE,,,,,Disponible,,,,520A,DEPARTAMENTO,ESTUDIO,,5.0,EDIFICIO THE PLACE,23.52,25.58,23.52,2.06,2754.0,
,,,,,,,,,,,,,,,,,,,,,,,,,620A,2784.0,Disponible,DEPARTAMENTO,23.52,The Place,Stock The Place.xlsx,,,,,NOR-PONIENTE,,,,,Disponible,,,,620A,DEPARTAMENTO,ESTUDIO,,6.0,EDIFICIO THE PLACE,23.52,25.58,23.52,2.06,2784.0,
,,,,,,,,,,,,,,,,,,,,,,,,,720A,2814.0,Disponible,DEPARTAMENTO,23.52,The Place,Stock The Place.xlsx,,,,,NOR-PONIENTE,,,,,Disponible,,,,720A,DEPARTAMENTO,ESTUDIO,,7.0,EDIFICIO THE PLACE,23.52,25.58,23.52,2.06,2814.0,
,,,,,,,,,,,,,,,,,,,,,,,,,919A,2824.0,Disponible,DEPARTAMENTO,22.72,The Place,Stock The Place.xlsx,,,,,SUR-PONIENTE,,,,,Disponible,,,,919A,DEPARTAMENTO,ESTUDIO,,9.0,EDIFICIO THE PLACE,22.72,25.47,22.72,2.75,2824.0,
,,,,,,,,,,,,,,,,,,,,,,,,,1220A,2844.0,Disponible,DEPARTAMENTO,23.52,The Place,Stock The Place.xlsx,,,,,NOR-PONIENTE,,,,,Disponible,,,,1220A,DEPARTAMENTO,ESTUDIO,,12.0,EDIFICIO THE PLACE,23.52,25.58,23.52,2.06,2844.0,
,,,,,,,,,,,,,,,,,,,,,,,,,1320A,2864.0,Disponible,DEPARTAMENTO,23.52,The Place,Stock The Place.xlsx,,,,,NOR-PONIENTE,,,,,Disponible,,,,1320A,DEPARTAMENTO,ESTUDIO,,13.0,EDIFICIO THE PLACE,23.52,25.58,23.52,2.06,2864.0,
,,,,,,,,,,,,,,,,,,,,,,,,,218A,2877.0,Disponible,DEPARTAMENTO,29.47,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,218A,DEPARTAMENTO,ESTUDIO,,2.0,EDIFICIO THE PLACE,29.47,34.07,29.47,4.6,2877.0,
,,,,,,,,,,,,,,,,,,,,,,,,,1420A,2886.0,Disponible,DEPARTAMENTO,23.52,The Place,Stock The Place.xlsx,,,,,NOR-PONIENTE,,,,,Disponible,,,,1420A,DEPARTAMENTO,ESTUDIO,,14.0,EDIFICIO THE PLACE,23.52,25.58,23.52,2.06,2886.0,
,,,,,,,,,,,,,,,,,,,,,,,,,1520A,2896.0,Disponible,DEPARTAMENTO,23.52,The Place,Stock The Place.xlsx,,,,,NOR-PONIENTE,,,,,Disponible,,,,1520A,DEPARTAMENTO,ESTUDIO,,15.0,EDIFICIO THE PLACE,23.52,25.58,23.52,2.06,2896.0,
,,,,,,,,,,,,,,,,,,,,,,,,,1620A,2907.0,Disponible,DEPARTAMENTO,23.52,The Place,Stock The Place.xlsx,,,,,NOR-PONIENTE,,,,,Disponible,,,,1620A,DEPARTAMENTO,ESTUDIO,,16.0,EDIFICIO THE PLACE,23.52,25.58,23.52,2.06,2907.0,
,,,,,,,,,,,,,,,,,,,,,,,,,1519A,2915.21,Disponible,DEPARTAMENTO,22.72,The Place,Stock The Place.xlsx,,,,,SUR-PONIENTE,,,,,Disponible,,,,1519A,DEPARTAMENTO,ESTUDIO,,15.0,EDIFICIO THE PLACE,22.72,25.47,22.72,2.75,2915.21,
,,,,,,,,,,,,,,,,,,,,,,,,,1619A,2925.51,Disponible,DEPARTAMENTO,22.72,The Place,Stock The Place.xlsx,,,,,SUR-PONIENTE,,,,,Disponible,,,,1619A,DEPARTAMENTO,ESTUDIO,,16.0,EDIFICIO THE PLACE,22.72,25.47,22.72,2.75,2925.51,
,,,,,,,,,,,,,,,,,,,,,,,,,1719A,2937.87,Disponible,DEPARTAMENTO,22.72,The Place,Stock The Place.xlsx,,,,,SUR-PONIENTE,,,,,Disponible,,,,1719A,DEPARTAMENTO,ESTUDIO,,17.0,EDIFICIO THE PLACE,22.72,25.47,22.72,2.75,2937.87,
,,,,,,,,,,,,,,,,,,,,,,,,,818A,3042.0,Disponible,DEPARTAMENTO,29.73,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,818A,DEPARTAMENTO,ESTUDIO,,8.0,EDIFICIO THE PLACE,29.73,34.33,29.73,4.6,3042.0,
,,,,,,,,,,,,,,,,,,,,,,,,,918A,3074.0,Disponible,DEPARTAMENTO,29.73,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,918A,DEPARTAMENTO,ESTUDIO,,9.0,EDIFICIO THE PLACE,29.73,34.33,29.73,4.6,3074.0,
,,,,,,,,,,,,,,,,,,,,,,,,,1118A,3097.0,Disponible,DEPARTAMENTO,29.73,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,1118A,DEPARTAMENTO,ESTUDIO,,11.0,EDIFICIO THE PLACE,29.73,34.33,29.73,4.6,3097.0,
,,,,,,,,,,,,,,,,,,,,,,,,,318A,3097.0,Disponible,DEPARTAMENTO,29.47,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,318A,DEPARTAMENTO,ESTUDIO,,3.0,EDIFICIO THE PLACE,29.47,34.07,29.47,4.6,3097.0,
,,,,,,,,,,,,,,,,,,,,,,,,,1218A,3129.23,Disponible,DEPARTAMENTO,29.73,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,1218A,DEPARTAMENTO,ESTUDIO,,12.0,EDIFICIO THE PLACE,29.73,34.33,29.73,4.6,3129.23,
,,,,,,,,,,,,,,,,,,,,,,,,,1318A,3154.0,Disponible,DEPARTAMENTO,29.73,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,1318A,DEPARTAMENTO,ESTUDIO,,13.0,EDIFICIO THE PLACE,29.73,34.33,29.73,4.6,3154.0,
,,,,,,,,,,,,,,,,,,,,,,,,,1418A,3174.0,Disponible,DEPARTAMENTO,29.73,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,1418A,DEPARTAMENTO,ESTUDIO,,14.0,EDIFICIO THE PLACE,29.73,34.33,29.73,4.6,3174.0,
,,,,,,,,,,,,,,,,,,,,,,,,,1518A,3204.0,Disponible,DEPARTAMENTO,29.73,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,1518A,DEPARTAMENTO,ESTUDIO,,15.0,EDIFICIO THE PLACE,29.73,34.33,29.73,4.6,3204.0,
,,,,,,,,,,,,,,,,,,,,,,,,,111A,3425.0,Disponible,DEPARTAMENTO,34.36,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,111A,DEPARTAMENTO,1D + 1B,,1.0,EDIFICIO THE PLACE,34.36,38.31,34.36,3.95,3425.0,"PRECIO VENTA FINAL, NO APLICA DESCUENTOS, BONO 10%"
,,,,,,,,,,,,,,,,,,,,,,,,,211A,3425.0,Disponible,DEPARTAMENTO,34.36,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,211A,DEPARTAMENTO,1D + 1B,,2.0,EDIFICIO THE PLACE,34.36,38.31,34.36,3.95,3425.0,"PRECIO VENTA FINAL, NO APLICA DESCUENTOS, BONO 10%"
,,,,,,,,,,,,,,,,,,,,,,,,,109B,3425.0,Disponible,DEPARTAMENTO,33.92,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,109B,DEPARTAMENTO,1D + 1B,,1.0,EDIFICIO THE PLACE,33.92,41.77,33.92,7.85,3425.0,"PRECIO VENTA FINAL, NO APLICA DESCUENTOS, BONO 10%"
,,,,,,,,,,,,,,,,,,,,,,,,,110A,3425.0,Disponible,DEPARTAMENTO,33.03,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,110A,DEPARTAMENTO,1D + 1B,,1.0,EDIFICIO THE PLACE,33.03,39.64,33.03,6.61,3425.0,"PRECIO VENTA FINAL, NO APLICA DESCUENTOS, BONO 10%"
,,,,,,,,,,,,,,,,,,,,,,,,,106B,3425.0,Disponible,DEPARTAMENTO,34.31,The Place,Stock The Place.xlsx,,,,,NORTE,,,,,Disponible,,,,106B,DEPARTAMENTO,1D + 1B,,1.0,EDIFICIO THE PLACE,34.31,38.25,34.31,3.94,3425.0,"PRECIO VENTA FINAL, NO APLICA DESCUENTOS, BONO 10%"
,,,,,,,,,,,,,,,,,,,,,,,,,1618A,3224.0,Disponible,DEPARTAMENTO,29.73,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,1618A,DEPARTAMENTO,ESTUDIO,,16.0,EDIFICIO THE PLACE,29.73,34.33,29.73,4.6,3224.0,
,,,,,,,,,,,,,,,,,,,,,,,,,1718A,3254.0,Disponible,DEPARTAMENTO,29.73,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,1718A,DEPARTAMENTO,ESTUDIO,,17.0,EDIFICIO THE PLACE,29.73,34.33,29.73,4.6,3254.0,
,,,,,,,,,,,,,,,,,,,,,,,,,1818A,3284.0,Disponible,DEPARTAMENTO,29.73,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,1818A,DEPARTAMENTO,ESTUDIO,,18.0,EDIFICIO THE PLACE,29.73,34.33,29.73,4.6,3284.0,
